,time,n6,n6_bkg,n9,n9_bkg,na,na_bkg,b1,b1_bkg
178,-21.1,1143.3385485617841,1000.5383262039709,921.6959204936953,1198.6232603141552,1344.0320962888475,444.1645332256345,1829.2928074618803,1573.307552864709
179,-21.05,1042.502004811533,1000.5383262039686,982.0820138693892,1198.6232603141448,1203.465982028224,452.94417901273124,1667.40327052109,1573.3075528647053
180,-21.0,1022.0850535091441,1000.5383262039705,1263.5885916001264,1198.623260314146,1243.2822651800577,461.6665452251223,1626.3100831224922,1573.3075528646964
181,-20.95,941.9215199005838,1000.5383262039671,1303.597930287575,1198.623260314148,1424.7301039450774,470.33180382026853,1465.6868650363201,1573.3075528647094
182,-20.9,1162.6974581027819,1000.5383262039725,1022.2489476848922,1198.6232603141489,1304.0163704208778,478.9401267555234,1545.750190709417,1573.3075528646923
183,-20.85,841.683366733455,1000.5383262039767,1042.1677088343606,1198.623260314139,1222.9840811580082,487.49168598832705,1667.1353392519748,1573.3075528647098
184,-20.8,881.6928502725107,1000.538326203967,1565.384924139016,1198.623260314151,1645.9253311922687,495.98665347609625,1627.617248724005,1573.3075528646993
185,-20.75,1102.4253357386092,1000.5383262039733,1122.5144323283996,1198.6232603141527,1323.9187996469361,504.4252011762885,1284.3152994059858,1573.3075528647132
186,-20.7,1002.1646756994966,1000.5383262039728,1222.9840811580082,1198.623260314139,1324.131289623607,512.8075010462643,1484.8703748294192,1573.3075528647075
187,-20.65,881.5515306940089,1000.5383262039687,1505.4799470070845,1198.6232603141525,1464.7457763152406,521.1337250434765,1688.102893890651,1573.3075528646998
188,-20.6,861.8961715774582,1000.5383262039696,1343.8164386858489,1198.623260314148,1223.1802686985989,529.4040451253244,1365.900690985036,1573.3075528647053
189,-20.55,982.0820138693892,1000.5383262039744,1183.170898006641,1198.623260314144,1263.791374122349,537.6186332492543,1547.2410882931902,1573.3075528646973
190,-20.5,962.0009620009483,1000.5383262039727,1323.4940242239325,1198.6232603141468,1323.9187996469361,545.7776613726539,1466.157863024683,1573.3075528647018
191,-20.45,761.1569585770262,1000.5383262039697,1102.602141052869,1198.623260314147,1082.5114265094867,553.8813014529533,1063.2748866508696,1573.307552864698
192,-20.4,962.0009620009483,1000.5383262039743,1102.7790030877654,1198.6232603141498,1263.5885916001264,561.9297254475674,1747.7600546425883,1573.3075528647141
193,-20.35,982.0820138693892,1000.5383262039717,1363.9281129653207,1198.6232603141461,1344.0320962888475,569.9231053139129,1546.4952801767204,1573.3075528646953
194,-20.3,962.3095429029535,1000.5383262039654,1062.2519741852577,1198.6232603141505,1222.9840811580082,577.8616130094508,1565.887737894461,1573.30755286471
195,-20.25,982.0820138693892,1000.5383262039754,1524.8796147672335,1198.623260314143,1324.131289623607,585.7454204915097,1505.963615919018,1573.307552864693
196,-20.2,1042.502004811533,1000.5383262039715,1122.6944667201124,1198.6232603141466,1323.9187996469361,593.5746997176012,1646.983208805311,1573.3075528647119
197,-20.15,1082.5114265094867,1000.5383262039704,1363.9281129653207,1198.6232603141484,1485.5858026178219,601.3496226450692,1566.8943350743045,1573.3075528646982
198,-20.1,1022.0850535091441,1000.5383262039738,1383.8193413821953,1198.62326031415,1283.90306531855,609.0703612313791,1626.048901915101,1573.3075528647098
199,-20.05,1062.2519741852577,1000.5383262039687,1142.9717264888548,1198.6232603141436,1243.4817488968936,616.7370874339495,1706.8958592714323,1573.3075528647066
200,-20.0,1102.4253357386092,1000.5383262039728,1363.9281129653207,1198.6232603141511,1203.0798845043141,624.3499732101661,1646.7186119366784,1573.307552864696
201,-19.95,962.0009620009483,1000.5383262039691,1182.791387674896,1198.6232603141468,1022.4128944308422,631.9091905174703,1808.245599935681,1573.3075528647098
202,-19.9,921.8436873747364,1000.538326203975,1102.602141052869,1198.6232603141389,1505.2382290370274,639.414911313279,1566.3908747690355,1573.3075528646946
203,-19.85,841.5484491464175,1000.5383262039722,1203.0798845043141,1198.6232603141482,1685.6638304703565,646.8673075549883,1425.874603365847,1573.3075528647073
204,-19.8,941.7705285937428,1000.5383262039715,981.9245721614225,1198.6232603141539,1344.6794846064113,654.2665512000563,1445.5509155155592,1573.3075528646982
205,-19.75,1042.502004811533,1000.5383262039671,1323.7063778579836,1198.6232603141448,961.8467457518299,661.6128142058769,1304.854057092365,1573.3075528647184
206,-19.7,1002.0040080160179,1000.5383262039761,1082.3378497554563,1198.6232603141418,1283.90306531855,668.9062685298626,1970.2452754322196,1573.3075528646996
207,-19.65,1082.8587470923082,1000.5383262039699,1304.2256912395978,1198.6232603141543,1343.8164386858489,676.1470861294384,1928.3303872729919,1573.3075528646987
208,-19.6,1022.2489476848922,1000.5383262039675,1283.6970474967725,1198.6232603141411,1323.4940242239325,683.335438962043,1485.5858026178219,1573.3075528647041
209,-19.55,1062.5927262520397,1000.5383262039776,861.6198453091689,1198.6232603141466,1304.0163704208778,690.4714989850453,1728.156900570669,1573.307552864702
210,-19.5,1283.4910957805046,1000.538326203964,1062.5927262520397,1198.6232603141543,1022.5768937722917,697.5554381559243,1648.0424471420297,1573.3075528646984
211,-19.45,1183.170898006641,1000.538326203976,1042.1677088343606,1198.623260314142,1304.0163704208778,704.5874284320594,1727.8791288274285,1573.3075528647166
212,-19.4,1022.2489476848922,1000.5383262039709,1283.4910957805046,1198.6232603141445,1444.390948483369,711.567641770863,1666.5997349503798,1573.3075528647037
213,-19.35,1283.6970474967725,1000.5383262039726,1182.791387674896,1198.6232603141482,1384.2635316775472,718.4962501297699,1829.5870360689753,1573.307552864704
214,-19.3,1263.5885916001264,1000.5383262039671,982.0820138693892,1198.6232603141475,1243.2822651800577,725.3734254662272,1485.5858026178219,1573.3075528646996
215,-19.25,941.7705285937428,1000.538326203974,961.8467457518299,1198.6232603141505,1162.883952201443,732.1993397375775,1546.7438029809753,1573.3075528646993
216,-19.2,761.4009777991396,1000.538326203968,1504.5135406218442,1198.623260314144,1122.6944667201124,738.9741649013165,1486.0631376013926,1573.3075528647087
217,-19.15,921.6959204936953,1000.5383262039717,1042.6692332370721,1198.623260314144,1223.1802686985989,745.6980729148214,1102.7790030877654,1573.307552864702
218,-19.1,1102.7790030877654,1000.5383262039732,1202.8869286286917,1198.6232603141457,1323.4940242239325,752.3712357355143,1668.7442197112632,1573.3075528647098
219,-19.05,941.7705285937428,1000.5383262039726,1223.5728326713831,1198.6232603141552,1263.1832217187132,758.9938253208106,1647.777509846452,1573.3075528647014
220,-19.0,1062.4223228961882,1000.538326203971,1243.2822651800577,1198.6232603141434,1142.9717264888548,765.5660136281556,1545.9984740794062,1573.3075528647014
221,-18.95,1042.83651532166,1000.5383262039721,1122.6944667201124,1198.6232603141482,1323.4940242239325,772.0879726149423,1687.5602700096192,1573.3075528647041
222,-18.9,1263.3858741426845,1000.538326203971,902.0566892514806,1198.6232603141514,1384.9303520532899,778.5598742385805,1647.512657719176,1573.3075528647082
223,-18.85,861.4817486075929,1000.5383262039676,1303.597930287575,1198.623260314144,1022.2489476848922,784.9818904565096,1224.3587170326186,1573.3075528646918
224,-18.8,861.4817486075929,1000.5383262039744,1344.0320962888475,1198.6232603141432,1323.7063778579836,791.3541932261488,1646.983208805311,1573.3075528647141
225,-18.75,1324.131289623607,1000.5383262039687,1122.5144323283996,1198.6232603141498,1143.3385485617841,797.6769545048903,2032.1113838477033,1573.3075528647014
226,-18.7,1042.502004811533,1000.538326203974,1303.3888109083432,1198.6232603141475,1082.3378497554563,803.9503462501913,1466.3934755533921,1573.3075528647084
227,-18.65,1163.070506136183,1000.5383262039737,1383.8193413821953,1198.6232603141493,921.9915016435369,810.174540419439,1969.6117051209624,1573.3075528646964
228,-18.6,1122.6944667201124,1000.5383262039664,1002.0040080160179,1198.6232603141448,1485.8244317725273,816.3497089700538,1566.3908747690355,1573.3075528647105
229,-18.55,1243.4817488968936,1000.5383262039727,1042.1677088343606,1198.6232603141466,1122.5144323283996,822.4760238594744,1848.577399131946,1573.3075528646905
230,-18.5,1002.0040080160179,1000.5383262039696,1304.435079269498,1198.62326031415,1122.6944667201124,828.5536570451078,1707.170114480795,1573.3075528647087
231,-18.45,901.9120535535206,1000.538326203974,1183.170898006641,1198.6232603141445,1424.5014245014042,834.5827804843624,1405.509597622661,1573.30755286471
232,-18.4,1042.1677088343606,1000.5383262039691,1384.2635316775472,1198.6232603141464,881.834215167536,840.5635661346548,1910.3157048059247,1573.307552864698
233,-18.35,941.9215199005838,1000.5383262039736,1223.1802686985989,1198.623260314147,1323.9187996469361,846.4961859534336,1606.6838046272264,1573.307552864712
234,-18.3,921.6959204936953,1000.538326203967,1384.4857337774192,1198.6232603141545,1364.3659711075247,852.3808118980796,1748.8843324086108,1573.3075528646903
235,-18.25,901.6229212582521,1000.5383262039728,1243.082845456715,1198.6232603141386,1544.757854190886,858.217615926053,1627.0941304085584,1573.307552864709
236,-18.2,1062.5927262520397,1000.5383262039777,1102.602141052869,1198.6232603141493,1203.0798845043141,864.0067699947234,1244.0805843165406,1573.307552864702
237,-18.15,921.8436873747364,1000.5383262039666,1162.883952201443,1198.6232603141507,1323.7063778579836,869.7484460615361,1707.4444578361415,1573.307552864712
238,-18.1,881.834215167536,1000.5383262039696,1183.170898006641,1198.623260314149,1303.597930287575,875.4428160839008,1525.859299710868,1573.307552864704
239,-18.05,1042.3348300192283,1000.5383262039768,861.4817486075929,1198.623260314142,1304.0163704208778,881.090052019269,1607.2002571520184,1573.307552864694
240,-18.0,941.9215199005838,1000.5383262039677,1243.2822651800577,1198.6232603141464,1163.2571199358038,886.6903258249985,1566.8943350743045,1573.3075528647053
241,-17.95,1022.2489476848922,1000.538326203975,1202.8869286286917,1198.6232603141555,841.4135748056616,892.2438094585749,1566.8943350743045,1573.3075528647028
242,-17.9,620.7697544955656,1000.5383262039662,841.683366733455,1198.623260314141,1484.8703748294192,897.7506748773337,1869.346733668315,1573.3075528646993
243,-17.85,1002.1646756994966,1000.5383262039734,961.8467457518299,1198.6232603141486,1142.788403705024,903.2110940387771,1828.4106891701567,1573.3075528647037
244,-17.8,821.4786615908519,1000.5383262039745,1182.9811124032394,1198.623260314148,1383.8193413821953,908.6252389002722,1143.522047907539,1573.3075528647134
245,-17.75,962.0009620009483,1000.5383262039704,1203.272902294223,1198.6232603141464,1203.272902294223,913.9932814192662,1425.874603365847,1573.3075528646973
246,-17.7,881.834215167536,1000.5383262039651,1223.3765191929551,1198.6232603141414,1303.807116780982,919.3153935531411,1505.4799470070845,1573.3075528646982
247,-17.65,982.2395060738345,1000.5383262039766,1403.9310068190734,1198.623260314152,1364.3659711075247,924.5917472593597,1827.5294212153813,1573.3075528647055
248,-17.6,981.9245721614225,1000.5383262039722,941.7705285937428,1198.6232603141475,1243.2822651800577,929.8225144953188,1364.5850056188601,1573.3075528647066
249,-17.55,941.7705285937428,1000.5383262039669,1102.602141052869,1198.6232603141452,1182.9811124032394,935.0078672184006,1525.859299710868,1573.3075528646987
250,-17.5,1062.9336970037152,1000.5383262039749,1283.6970474967725,1198.623260314144,1283.4910957805046,940.1479773861095,1386.043148125809,1573.3075528647116
251,-17.45,1304.0163704208778,1000.5383262039683,1182.9811124032394,1198.6232603141466,1404.832624227322,945.243016955771,1890.1311027105014,1573.307552864704
252,-17.4,1303.3888109083432,1000.5383262039722,1223.3765191929551,1198.6232603141516,1525.859299710868,950.2931578848596,1748.8843324086108,1573.307552864695
253,-17.35,1082.3378497554563,1000.5383262039711,1102.7790030877654,1198.6232603141516,1283.6970474967725,955.298572130789,1768.204468734905,1573.3075528647107
254,-17.3,841.4135748056616,1000.5383262039697,1042.3348300192283,1198.6232603141416,1182.9811124032394,960.2594316509518,1505.2382290370274,1573.3075528646918
255,-17.25,962.0009620009483,1000.538326203973,1183.3607445144041,1198.623260314146,1505.2382290370274,965.175908402801,1646.983208805311,1573.3075528647048
256,-17.2,741.21559357345,1000.5383262039744,1122.6944667201124,1198.6232603141525,1163.070506136183,970.04817434371,1364.804110468831,1573.3075528646993
257,-17.15,1082.685058946171,1000.5383262039679,1142.788403705024,1198.623260314146,1283.90306531855,974.8764014311448,1446.0154241645039,1573.3075528647048
258,-17.1,1323.9187996469361,1000.5383262039693,1162.883952201443,1198.6232603141464,1283.6970474967725,979.6607616224779,1687.289088863868,1573.3075528647123
259,-17.05,1002.1646756994966,1000.538326203975,1183.170898006641,1198.623260314151,1162.883952201443,984.4014268751848,1828.4106891701567,1573.3075528646964
260,-17.0,1122.5144323283996,1000.5383262039725,1404.3816708129164,1198.6232603141398,982.2395060738345,989.0985691466162,1647.2478907191407,1573.3075528647007
261,-16.95,1002.1646756994966,1000.5383262039649,1363.7092892667863,1198.6232603141473,1424.7301039450774,993.7523603942427,1526.104417670661,1573.3075528647014
262,-16.9,902.2013713460716,1000.5383262039782,1122.6944667201124,1198.6232603141475,1344.0320962888475,998.3629725754583,1566.1392659223936,1573.3075528647053
263,-16.85,721.0382951449986,1000.5383262039666,1263.3858741426845,1198.623260314149,1565.1336383337123,1002.9305776476987,1707.4444578361415,1573.3075528647153
264,-16.8,1122.8745588706931,1000.5383262039717,1383.8193413821953,1198.6232603141502,1243.681296638031,1007.455347568358,1728.156900570669,1573.3075528646941
265,-16.75,821.4786615908519,1000.5383262039751,1404.6071113251264,1198.6232603141402,1384.2635316775472,1011.9374542948665,1747.1984576454745,1573.3075528647075
266,-16.7,962.0009620009483,1000.538326203968,1102.602141052869,1198.6232603141511,1183.3607445144041,1016.377069784645,1890.1311027105014,1573.307552864696
267,-16.65,1102.7790030877654,1000.5383262039688,1182.791387674896,1198.6232603141514,1545.5019870739613,1020.7743659951182,1386.4887674315598,1573.307552864698
268,-16.6,881.5515306940089,1000.5383262039771,1182.9811124032394,1198.6232603141432,1304.6445345429543,1025.1295148836934,1627.3556475267978,1573.307552864711
269,-16.55,941.9215199005838,1000.5383262039692,1002.3253949161913,1198.6232603141436,1525.1244180446083,1029.4426884077693,1829.5870360689753,1573.3075528646957
270,-16.5,721.1538461538358,1000.5383262039649,1263.3858741426845,1198.6232603141532,1223.1802686985989,1033.7140585248117,1646.983208805311,1573.3075528647184
271,-16.45,962.3095429029535,1000.5383262039771,1343.8164386858489,1198.6232603141432,1424.0442857715711,1037.9437971922048,1405.509597622661,1573.3075528646934
272,-16.4,1162.883952201443,1000.538326203968,1102.602141052869,1198.6232603141498,1303.807116780982,1042.1320763673746,1566.1392659223936,1573.3075528647048
273,-16.35,941.9215199005838,1000.538326203968,1082.685058946171,1198.6232603141457,1243.082845456715,1046.2790680077503,1526.104417670661,1573.3075528647007
274,-16.3,901.6229212582521,1000.5383262039785,1082.685058946171,1198.6232603141448,1082.685058946171,1050.3849440707156,1566.3908747690355,1573.3075528647087
275,-16.25,1022.0850535091441,1000.5383262039686,1202.8869286286917,1198.6232603141514,1424.2728184553457,1054.4498765137319,1908.7803897930207,1573.3075528646984
276,-16.2,1142.9717264888548,1000.5383262039697,1666.0644746878402,1198.623260314146,1323.7063778579836,1058.4740372941988,1729.2688812032245,1573.3075528647087
277,-16.15,861.6198453091689,1000.5383262039732,1142.6051397185422,1198.6232603141448,1364.1470069009595,1062.457598369529,1545.5019870739613,1573.3075528647062
278,-16.1,1042.3348300192283,1000.5383262039711,1283.4910957805046,1198.6232603141505,1484.632052002226,1066.4007316971356,1606.94198939416,1573.3075528647007
279,-16.05,1062.5927262520397,1000.5383262039774,1183.170898006641,1198.6232603141461,1283.4910957805046,1070.3036092344703,1748.322012780812,1573.3075528646984
280,-16.0,1022.2489476848922,1000.5383262039652,941.9215199005838,1198.6232603141425,1525.1244180446083,1074.166402938901,1769.9115044247535,1573.3075528647037
281,-15.95,941.9215199005838,1000.5383262039709,1162.883952201443,1198.6232603141475,1203.0798845043141,1077.9892847678905,1507.4164891264809,1573.3075528647087
