,time,n0,n0_bkg,n1,n1_bkg,n3,n3_bkg,b0,b0_bkg
233,-6.7,1163.537152944936,1087.6553268835432,952.2663940177488,1069.0464057857732,1223.7692091642084,1243.8350686207825,1364.804110468831,1415.0189819205625
234,-6.6,1153.4835202310815,1087.7149650028196,1073.155075923199,1069.0966515584828,1364.5850056188601,1243.8946362083996,1606.6838046272264,1415.0911791975211
235,-6.5,1163.7239165328888,1087.7746031221,1092.7318295739192,1069.1468973311923,1223.5728326713831,1243.9542037960248,1505.721742621942,1415.16337647448
236,-6.4,1133.1047068968812,1087.834241241373,1103.3099297893523,1069.1971431039021,1143.246820971543,1244.0137713836457,1455.7355982571123,1415.2355737514392
237,-6.3,1012.3689433273717,1087.893879360653,952.2663940177488,1069.2473888766124,1153.4835202310815,1244.0733389712655,1425.0732608084577,1415.3077710283976
238,-6.2,982.3182711198289,1087.9535174799305,1203.7557178396426,1069.2976346493215,1434.907383250697,1244.1329065588873,1264.0956699706871,1415.3799683053542
239,-6.1,1173.9680118801382,1088.0131555992066,1053.3073851894799,1069.347880422031,1384.5968615804272,1244.1924741465075,1626.963403366385,1415.4521655823146
240,-6.0,1082.8587470923082,1088.0727937184863,952.3427631974522,1069.3981261947395,1092.9071329736946,1244.2520417341293,1284.5215157353703,1415.5243628592743
241,-5.9,1173.402868318106,1088.1324318377606,1053.0538561829155,1069.4483719674465,1263.892789792543,1244.31160932175,1647.3802635808188,1415.5965601362332
242,-5.8,1032.705688904916,1088.1920699570392,1122.8745588706931,1069.4986177401581,1092.9071329736946,1244.3711769093711,1526.7175572518865,1415.6687574131915
243,-5.7,1123.325042124673,1088.2517080763164,1062.9336970037152,1069.5488635128672,1455.7355982571123,1244.4307444969904,1395.218115752896,1415.7409546901508
244,-5.6,1274.1537411962818,1088.3113461955934,1042.7528675703709,1069.5991092855784,1344.3557125085085,1244.4903120846145,1586.154278600949,1415.813151967108
245,-5.5,1113.1837053974207,1088.3709843148702,1143.522047907539,1069.6493550582854,1354.415394185024,1244.549879672235,1244.38021836864,1415.885349244068
246,-5.4,1243.681296638031,1088.4306224341494,902.0566892514806,1069.6996008309952,1263.791374122349,1244.609447259855,1253.9373633208095,1415.957546521026
247,-5.3,1233.3299909756167,1088.490260553425,932.0318293880526,1069.7498466037066,1193.6046861521625,1244.669014847476,1374.8670292836446,1416.0297437979839
248,-5.2,982.6334576665324,1088.5498986727027,1063.0189738858207,1069.8000923764132,1193.7962721454055,1244.728582435096,1646.983208805311,1416.1019410749427
249,-5.1,1133.286530939709,1088.6095367919802,932.2560596643746,1069.850338149124,1384.9303520532899,1244.7881500227177,1344.8954193263287,1416.1741383519015
250,-5.0,1153.6686663590053,1088.6691749112576,1264.603155485951,1069.9005839218316,1002.1646756994966,1244.8477176103393,1234.221035942907,1416.2463356288595
251,-4.9,1022.6589131742385,1088.728813030533,902.0566892514806,1069.9508296945432,1344.0320962888475,1244.9072851979597,1414.6684057389182,1416.3185329058192
252,-4.8,1002.7274185785193,1088.788451149812,1203.948952564394,1070.001075467251,1354.415394185024,1244.9668527855808,1526.2270061852141,1416.3907301827785
253,-4.7,1465.9223261978184,1088.8480892690877,1253.7361336783438,1070.0513212399621,1223.8674210505021,1245.0264203732036,1414.5548666706595,1416.4629274597346
254,-4.6,1073.155075923199,1088.907727388367,1082.7718960538825,1070.1015670126694,1102.8674553839826,1245.0859879608226,1555.8187621704956,1416.5351247366934
255,-4.5,1022.7409457345541,1088.9673655076422,1013.3440353165302,1070.151812785379,1324.0250361097549,1245.145555548445,1525.6142604785393,1416.607322013655
256,-4.4,1253.5349686114666,1089.027003626922,1163.1638055510823,1070.2020585580888,1142.9717264888548,1245.205123136065,1445.318773084932,1416.6795192906102
257,-4.3,1133.0138167525456,1089.0866417461982,952.4955383103596,1070.2523043307976,1324.3438478208334,1245.2646907236865,1546.2468372223564,1416.7517165675708
258,-4.2,1002.8078620136239,1089.1462798654761,1022.6589131742385,1070.3025501035083,1264.1971344864771,1245.3242583113085,1324.6628131021007,1416.8239138445304
259,-4.1,1153.3909694501672,1089.2059179847517,1203.852327447816,1070.3527958762165,1213.5192056965027,1245.3838258989276,1637.0392688560578,1416.896111121487
260,-4.0,1123.325042124673,1089.2655561040297,1103.3984672792044,1070.403041648925,1223.4746680572653,1245.4433934865501,1374.8670292836446,1416.9683083984464
261,-3.9,1133.468413344819,1089.325194223309,1203.465982028224,1070.4532874216363,1274.0514837182059,1245.5029610741688,1466.157863024683,1417.0405056754055
262,-3.8,1284.0060990289521,1089.3848323425832,1314.390062809766,1070.5035331943438,1223.4746680572653,1245.5625286617924,1314.7066498062877,1417.1127029523627
263,-3.7,1224.1621513144519,1089.4444704618618,1203.7557178396426,1070.553778967054,1576.3368742343998,1245.6220962494124,1425.645556403337,1417.184900229323
