,tau_n6,n6,n6_bckg,tau_n9,n9,n9_bckg,tau_b1,b1,b1_bckg
1143,64.3,1243.3819990374525,1064.9388980004248,64.3,1152.9284382331778,1138.3378165459224,64.3,2473.9530954585266,2250.242835439313
1144,64.4,1253.4344102842501,1064.9602552973872,64.4,1353.654868144066,1137.5670046612724,64.4,2272.635855355908,2250.0618095082987
1145,64.5,962.0780886714482,1064.3412412790278,64.5,1253.2333420223106,1136.4729304366138,64.5,2089.1924467655904,2247.4402027395035
1146,64.6,982.1607536579637,1064.383908797212,64.6,1233.2310653912198,1135.5573618132787,64.6,2019.0858864890286,2247.6659626795
1147,64.7,1042.3348300193024,1064.4265797364856,64.7,1062.422322896264,1134.2056698748606,64.7,2372.336147969577,2249.24755312368
1148,64.8,1122.6044423062142,1064.5119318798331,64.8,1384.485733777518,1134.3284862894334,64.8,2202.1116138764455,2249.9260591729067
1149,64.9,1082.5982357657456,1064.59729771238,64.9,1535.5587225755928,1133.7872479530636,64.9,2342.6032052440128,2249.6546076365175
1150,65.0,1102.6021410527906,1064.5546130847463,65.0,1243.1825473210358,1131.6056131331409,65.0,2262.352444345936,2249.83556804899
1151,65.1,1112.7373338413129,1064.661331072303,65.1,1172.744221478326,1130.3756283594905,65.1,2170.0691207202653,2247.9821028044566
1152,65.2,982.1607536581037,1064.3839087972212,65.2,1303.4933622107992,1129.776271852073,65.2,2069.6861310936356,2248.072444889517
1153,65.3,1052.4627628650144,1064.5332720544718,65.3,1303.5979302874823,1128.8781661162577,65.3,2120.475147227121,2248.6598454841387
1154,65.4,1163.0705061361002,1064.8534773781535,65.4,1243.3819990372754,1127.8402410989077,65.4,2049.180327868677,2247.6208070630705
1155,65.5,1022.2489476849651,1064.3839087972167,65.5,1263.284539803561,1126.7080656613687,65.5,2069.187191128729,2247.5305012731005
1156,65.6,1012.3689433274437,1064.5332720544739,65.6,1284.0060990290438,1126.2948228187395,65.6,2241.7918249996255,2249.3832215930142
1157,65.7,1122.6044423060544,1064.5119318798345,65.7,1072.4666733486104,1124.3650234910237,65.7,2049.345013260292,2247.8014404157593
1158,65.8,1173.1205005313134,1064.8748312489868,65.8,1142.696764363801,1123.4245028648327,65.8,2140.14428390553,2248.2079716329567
1159,65.9,1283.3881447020865,1064.8534773781525,65.9,1514.6955562243818,1123.24554892771,65.9,2271.1741769507266,2248.614649925073
1160,66.0,1182.9811124033236,1064.7253721356446,66.0,1303.807116781075,1122.0260936453617,66.0,2261.8066306119226,2249.2927741284075
1161,66.1,1153.1134061966327,1064.917541560082,66.1,1112.6481024838167,1120.3986324121424,66.1,2109.70464135003,2247.8917679801357
1162,66.2,992.2026899716525,1064.4052438391925,66.2,1233.2310653912198,1119.6438667532382,66.2,2180.3347868896712,2248.2079716330077
1163,66.3,801.2820512820969,1063.744255005872,66.3,1112.5588854365674,1118.2567098017184,66.3,2210.4332449161298,2248.162794236219
1164,66.4,1062.6779484301044,1064.7253721356574,66.4,1233.4289324322317,1117.76241527305,66.4,2211.49979895469,2249.2475531236832
1165,66.5,1152.8359765020969,1064.6613310723021,66.5,1112.8265795118652,1116.4571435864636,66.5,2180.510058481696,2248.3886993784536
1166,66.6,961.9238476953086,1064.1706054086847,66.6,1293.5443114131617,1115.640487806454,66.6,2191.6596292273025,2249.518906429653
1167,66.7,1092.8194742436106,1064.7894209038038,66.7,971.8854577881643,1113.7024833116898,66.7,2492.9634097307417,2249.247553123691
1168,66.8,871.6561466787391,1064.063985770828,66.8,1293.4405518680426,1113.45793687756,66.8,2201.049267322082,2248.8406458897903
1169,66.9,1052.2096402444236,1064.2772464153416,66.9,1263.4872247401752,1112.5168877454178,66.9,2291.549409021272,2248.88585053414
1170,67.0,941.846018195583,1064.127954989648,67.0,1102.4253357385307,1110.8363410047857,67.0,2482.861221125217,2249.202333937233
1171,67.1,982.0032867049339,1064.2132592467353,67.1,1304.0163704209708,1110.7557396527343,67.1,2220.5252898741296,2248.2079716329963
1172,67.2,1052.8004491949184,1064.8748312489886,67.2,1192.9346191632092,1109.0008093374545,67.2,2241.070890197704,2248.6598454841273
1173,67.3,962.0780886714482,1064.341241279038,67.3,1163.2571199357208,1108.3099284209438,67.3,2565.547216129526,2251.1936996674367
1174,67.4,1052.4627628650144,1064.5332720544634,67.4,1243.1825473210358,1106.970429550052,67.4,2241.611547817504,2249.202333937226
1175,67.5,1022.1669940273962,1064.298577181492,67.5,1243.2822651801462,1105.9822277660762,67.5,2281.269471187797,2248.659845484128
1176,67.6,1022.3309144850841,1064.4692540972162,67.6,1333.654212542442,1105.0119350777009,67.6,2291.7336764234183,2249.066687286365
1177,67.7,1193.1259900939444,1064.832124363695,67.7,1283.3881447019037,1103.8159558976022,67.7,2494.1668678089422,2250.3333593284196
1178,67.8,1193.3174224342656,1065.0029724613114,67.8,1192.9346191630393,1102.5276844350576,67.8,2342.6032052440128,2249.654607636513
1179,67.9,1022.1669940273962,1064.2985771814933,67.9,1132.7412337858261,1101.3903140584891,67.9,2302.016526267246,2249.2927741283966
1180,68.0,1022.2489476849651,1064.3839087972306,68.0,1002.0040080160892,1099.8299846961309,68.0,2220.8823233847115,2248.569456182746
1181,68.1,1052.29400092192,1064.3625746105176,68.1,1122.6944667200323,1099.169592489252,68.1,2271.7220859633776,2249.157116568933
1182,68.2,1183.0759975936426,1064.8107722056,68.2,1424.5014245013026,1098.9012531310693,68.2,2291.733676423091,2249.066687286339
1183,68.3,1082.5114265095638,1064.5119318798334,68.3,1404.1563026559415,1097.5705461061675,68.3,2180.6853582555764,2248.569456182733
1184,68.4,1062.5927262521154,1064.6399857631302,68.4,1203.176385658206,1096.1043307069351,68.4,2170.9415453888837,2248.8858505341495
1185,68.5,1243.3819990372754,1064.9388980004308,68.5,1102.6905649784533,1094.7665830375443,68.5,2089.8641588294972,2248.1627942362366
1186,68.6,922.0654265554055,1064.4265797364708,68.6,1243.3819990372754,1093.951490698724,68.6,2342.0380757089442,2249.1119010186453
1187,68.7,982.0820138694592,1064.298577181495,68.7,1353.654868144066,1092.802946888916,68.7,2361.4767771370202,2248.4790741478314
1188,68.8,932.031829388119,1064.362574610522,68.8,1052.5471641372721,1091.365760030165,68.8,2241.4312996282315,2249.0214753718374
1189,68.9,1122.9646266141656,1064.8534773781346,68.9,1233.428932432056,1090.6247006387944,68.9,2109.535098645699,2247.7111201103507
1190,69.0,911.7322913534939,1064.063985770843,69.0,1172.8382686099362,1089.0923029969945,69.0,2150.235119167052,2248.2531508454576
1191,69.1,1143.1551080984166,1064.9816134509938,69.1,1343.8164386859446,1088.4075326931415,69.1,2362.996480643674,2249.9260591728707
1192,69.2,1223.3765191930422,1064.9816134509936,69.2,1152.7435296005149,1086.7585097049086,69.2,2270.809051083286,2248.253150845503
1193,69.3,1193.030296954162,1064.746720868875,69.3,1273.3361406884953,1085.8683756736596,69.3,2362.8064107460423,2249.7450842037897
1194,69.4,1092.8194742434548,1064.7894209037947,69.4,1183.1708980065569,1084.7777814385643,69.4,2281.2694711874715,2248.6598454841546
1195,69.5,1062.3371417118265,1064.3839087972292,69.5,1152.7435296005149,1083.2917817080588,69.5,2271.5394202550247,2248.976265275042
1196,69.6,982.0032867049339,1064.213259246729,69.6,1163.2571199358865,1082.5835387389493,69.6,2291.365171249528,2248.7050428600255
1197,69.7,1202.9833988289934,1064.682677237412,69.7,1203.1763856580346,1081.2413202094278,69.7,2250.8038585207073,2248.3435147180853
1198,69.8,1052.378375127699,1064.4479164891388,69.8,1263.3858741425945,1080.1118553720066,69.8,2382.627928018294,2249.473676331996
1199,69.9,1213.3245091551541,1064.9602552973834,69.9,1273.540442430028,1079.0429751791407,69.9,1988.8304070072252,2247.5305012730882
1200,70.0,1012.2066104107529,1064.3625746105147,70.0,1303.4933622107992,1077.7534561633972,70.0,2301.4612771603897,2248.7502420528544
1201,70.1,1072.5526753672827,1064.5759549706997,70.1,1373.9845552099919,1076.8054083131078,70.1,2281.636345361147,2249.021475371888
1202,70.2,971.9633659992355,1064.1919319003132,70.2,1172.9323308269675,1075.183976284304,70.2,1998.433388900992,2247.0339491126515
1203,70.3,1132.7412337858261,1064.6186413098308,70.3,1092.468979894624,1073.7317352174612,70.3,2170.2435495540185,2248.1627942362484
1204,70.4,1243.182547321213,1064.7680704582451,70.4,1313.651952427824,1073.0931204117126,70.4,2190.7786308639756,2248.6146499250694
1205,70.5,1052.378375127699,1064.4479164891377,70.5,1102.6021410527906,1071.439066114076,70.5,2342.6032052440128,2249.6546076365275
1206,70.6,962.3095429028849,1064.5972977123695,70.6,1263.3858741425945,1070.5758834579076,70.6,2301.276253642653,2248.5694561827477
1207,70.7,1142.7884037051053,1064.6399857631386,70.7,1092.556582402885,1069.0001859398467,70.7,2312.301443680512,2249.5189064296455
1208,70.8,921.7697980122359,1064.0853079891972,70.8,1142.696764363964,1067.806442817714,70.8,2221.2394717270654,2248.931056995837
1209,70.9,1173.2146080258908,1064.9602552973868,70.9,1283.6970474966809,1067.1431882473448,70.9,2241.4312996279114,2249.0214753718355
1210,71.0,1142.7884037049425,1064.6399857631322,71.0,1052.2096402444236,1065.0855874471074,71.0,2543.6850254366323,2249.6546076365357
1211,71.1,1072.72472079087,1064.7467208688704,71.1,1182.9811124033236,1064.3057390711006,71.1,2029.0087990679772,2247.530501273106
1212,71.2,1132.7412337858261,1064.6186413098449,71.2,1132.7412337858261,1062.9665310069215,71.2,2159.8055170475186,2247.7562793557204
1213,71.3,1343.8164386857532,1065.0670546330227,71.3,1243.282265179969,1061.96387597698,71.3,2009.323259925885,2247.982102804415
1214,71.4,1152.9284382330136,1064.7467208688774,71.4,1172.8382686099362,1060.4884822141757,71.4,2393.114266178454,2249.880812701057
1215,71.5,1092.556582402885,1064.5332720544698,71.5,1323.8125802311408,1059.731598685781,71.5,1999.5578866985327,2248.2983318738
1216,71.6,962.0780886715853,1064.3412412790283,71.6,1062.5927262521154,1058.0142543592842,71.6,2422.451400197151,2249.111901018691
1217,71.7,1072.5526753672827,1064.575954970701,71.7,1323.8125802309523,1057.2262889416925,71.7,2181.3868393009648,2249.2927741283897
1218,71.8,1062.4223228961125,1064.4692540972144,71.8,1283.3881447019037,1055.7129803535263,71.8,2241.4312996279114,2249.0214753718155
1219,71.9,1223.1802686986862,1064.810772205604,71.9,1323.9187996470305,1054.7881284577047,71.9,2291.7336764234183,2249.066687286361
1220,72.0,1092.6441989615491,1064.6186413098367,72.0,1132.6504019406054,1052.8653481314147,72.0,2220.346816163448,2248.027272939338
1221,72.1,991.9640888959294,1064.1492797718183,72.1,1052.29400092192,1051.4250610276565,72.1,2190.4264298056883,2248.2531508454804
1222,72.2,1313.86275650401,1065.1738753915208,72.2,931.8077069514063,1049.8966821453757,72.2,2422.646213232869,2249.2927741283866
1223,72.3,1142.6051397186234,1064.4692540972064,72.3,1193.2216985862508,1049.4158440090266,72.3,2180.3347868899823,2248.2079716329863
1224,72.4,1132.8320802005658,1064.70402425851,72.4,1122.5144323284796,1047.6472937282897,72.4,2201.2262538949894,2249.021475371824
1225,72.5,1052.378375127699,1064.4479164891352,72.5,1273.5404424298463,1046.9247545311127,72.5,2433.9220340344696,2250.42389050111
1226,72.6,991.9640888959294,1064.1492797718138,72.6,1313.86275650401,1045.7982813982812,72.6,2049.015668943175,2247.440202739493
1227,72.7,1052.6315789474284,1064.7040242585197,72.7,1414.6684057390191,1044.8766423736072,72.7,2241.251080423855,2248.840645889793
1228,72.8,1002.245028864714,1064.4265797364715,72.8,1213.1298750777696,1042.8195165258117,72.8,2291.1809631000588,2248.52426425705
1229,72.9,992.2026899716525,1064.4052438392007,72.9,1183.3607445143198,1041.7837719726326,72.9,2341.6614741410226,2248.7502420528444
1230,73.0,1012.2066104106087,1064.3625746105158,73.0,1193.3174224342656,1040.4090717857584,73.0,2099.7849980909245,2248.027272939332
1231,73.1,1273.3361406886768,1064.832124363704,73.1,1303.4933622107992,1038.988410081143,73.1,2251.708886208412,2249.247553123687
1232,73.2,1213.1298750777696,1064.7894209037997,73.2,1223.0821670610635,1037.501162167925,73.2,2250.803858521029,2248.343514718095
1233,73.3,1082.685058946094,1064.6826772374168,73.3,1243.1825473210358,1036.2176595170536,73.3,2160.500030146327,2248.479074147801
1234,73.4,1222.984081157921,1064.6399857631247,73.4,1012.0443295455957,1034.3281065769024,73.4,2312.4874321333227,2249.6998450105043
1235,73.5,1213.2271843103345,1064.8748312489986,73.5,1414.2143587892724,1033.9894055978416,73.5,2321.4680521778905,2248.6598454841305
1236,73.6,951.8847317689567,1064.1492797718092,73.6,1213.1298750777696,1032.2361651686606,73.6,2150.235119167359,2248.253150845484
1237,73.7,1062.251974185182,1064.2985771814908,73.7,1253.2333420223106,1030.8930975244407,73.7,2210.610932475695,2248.3435147180608
1238,73.8,1062.5927262519642,1064.6399857631416,73.8,1162.8839522013602,1029.4423199847693,73.8,2392.9217775988295,2249.699845010519
1239,73.9,1102.5137313074438,1064.4692540972078,73.9,1112.7373338413129,1028.0697700431358,73.9,2211.49979895469,2249.247553123684
1240,74.0,1203.176385658206,1064.8534773781446,74.0,1474.571170629034,1027.372487628589,74.0,2332.314621200069,2249.428448053137
1241,74.1,1012.2066104106087,1064.362574610517,74.1,1343.9242588356856,1025.8254503214885,74.1,2220.1683711396304,2247.8466032905503
1242,74.2,1122.784505573727,1064.682677237421,74.2,1102.6905649784533,1023.9664111721678,74.2,2392.729319982101,2249.5189064296146
1243,74.3,911.8053746418427,1064.1492797718126,74.3,1012.2066104107529,1022.3299851026512,74.3,2413.1274131275513,2249.790325216648
1244,74.4,962.0780886715853,1064.3412412790371,74.4,1233.3299909757045,1021.4881693335677,74.4,1999.236472503078,2247.9369344847487
1245,74.5,1042.334830019154,1064.426579736478,74.5,1313.6519524276368,1020.1905930525462,74.5,2149.8894916614595,2247.89176798014
1246,74.6,1253.7361336782544,1065.2166096947446,74.6,1092.5565824027292,1018.3571907950752,74.6,2331.7520302321714,2248.8858505341495
1247,74.7,1002.0843354177258,1064.2559165041937,74.7,1283.5940633775301,1017.4382872261498,74.7,2261.6247512214068,2249.1119010186585
1248,74.8,982.0032867049339,1064.21325924674,74.8,1152.9284382331778,1015.7802135572734,74.8,2220.5252898741296,2248.207971633001
1249,74.9,1022.0850535090713,1064.213259246737,74.9,982.0820138693192,1013.9558301585682,74.9,2261.0792885135234,2248.569456182736
1250,75.0,1142.880057745421,1064.7253721356528,75.0,1183.0759975936426,1013.0416978387024,75.0,1908.626994012775,2247.71112011033
1251,75.1,1002.0040080160892,1064.1706054086794,75.1,1112.6481024839752,1011.4119225187384,75.1,2119.793445719344,2247.936934484789
1252,75.2,1082.6850589462483,1064.682677237403,75.2,1233.4289324322317,1010.4060843207158,75.2,1938.8800707240262,2247.8466032904767
1253,75.3,1102.6021410527906,1064.5546130847683,75.3,1403.9310068189734,1009.0101912001476,75.3,2028.8457675463292,2247.349911461422
1254,75.4,1233.2310653912198,1064.8321243636865,75.4,1253.2333420223106,1007.3671847064982,75.4,2322.214850111388,2249.3832215930206
1255,75.5,1142.8800577455838,1064.7253721356615,75.5,1263.3858741427746,1006.0429881811274,75.5,1817.0136727770225,2246.221882313186
1256,75.6,1072.5526753674355,1064.5759549706913,75.6,1132.7412337858261,1004.351333150804,75.6,2129.882655521742,2247.982102804432
1257,75.7,1052.716007298741,1064.7894209038034,75.7,1142.880057745421,1003.0178055463557,75.7,2130.0538541916026,2248.162794236244
1258,75.8,962.0009620008798,1064.2559165041937,75.8,1132.559584661238,1001.317958265098,75.8,2361.8565197288376,2248.840645889823
1259,75.9,921.843687374802,1064.1706054086908,75.9,1192.9346191632092,1000.0753186687323,75.9,2129.882655521742,2247.982102804448
1260,76.0,1002.245028864714,1064.4265797364724,76.0,1253.534968611556,998.9878008420626,76.0,2140.6604892365194,2248.75024205287
1261,76.1,1213.0325814535304,1064.704024258512,76.1,1303.7025151428948,997.554593753538,76.1,2190.0743419728888,2247.8917679801375
1262,76.2,1213.4218496158132,1065.0456930522823,76.2,901.6951869513916,995.1386378658908,76.2,2210.433244915814,2248.1627942362597
1263,76.3,952.1136923971759,1064.4052438391848,76.3,1333.654212542442,994.5343884774941,76.3,2271.3567839197276,2248.7954430627406
1264,76.4,1062.3371417118265,1064.3839087972292,76.4,1132.8320802005658,992.8283641479358,76.4,2352.893858343858,2249.880812701031
1265,76.5,1293.5443114131617,1064.960255297381,76.5,1263.284539803381,991.4563441261491,76.5,2382.0531891368296,2248.931056995841
1266,76.6,972.2751237895847,1064.5332720544657,76.6,1182.7913876748116,989.7419418685132,76.6,2341.4732187717823,2248.569456182749
1267,76.7,1122.6044423062142,1064.5119318798377,76.7,1012.2066104107529,988.0830875824727,76.7,2331.564560218818,2248.7050428600196
1268,76.8,901.6951869515201,1064.042664406964,76.8,1052.29400092207,986.5980815980635,76.8,2282.1868779282668,2249.564138346209
1269,76.9,1193.030296954162,1064.7467208688695,76.9,1183.0759975936426,985.5231986391865,76.9,2595.051297525426,2250.604974700706
1270,77.0,1082.5114265094094,1064.511931879831,77.0,1233.1321556753103,983.9689626955982,77.0,2150.0622915241497,2248.0724448895253
1271,77.1,1052.3783751278488,1064.447916489131,77.1,1384.0414008906794,982.8437245298422,77.1,2130.567615372368,2248.7050428600332
1272,77.2,1022.1669940273962,1064.298577181498,77.2,1303.7025151430805,981.2600282255805,77.2,2452.3598938652203,2248.885850534134
1273,77.3,1042.334830019154,1064.4265797364667,77.3,1303.5979302874823,979.6718559776699,77.3,2251.3467878103725,2248.8858505341273
1274,77.4,1142.880057745421,1064.7253721356624,77.4,1223.4746680571782,978.2361406741633,77.4,2260.3524140561844,2247.846603290504
1275,77.5,921.9915016436025,1064.3412412790176,77.5,1303.4933622107992,976.5603901806263,77.5,2180.3347868899823,2248.2079716330036
1276,77.6,1022.1669940273962,1064.2985771814929,77.6,1313.651952427824,975.1346042069312,77.6,2150.0622915244567,2248.07244488951
1277,77.7,791.313580543635,1063.8081857862778,77.7,1082.5114265094094,973.1572332839232,77.7,2433.334674013386,2249.8808127010407
1278,77.8,1082.5982357657456,1064.5972977123765,77.8,1303.5979302874823,972.0534046693668,77.8,2332.127060715522,2249.247553123684
1279,77.9,1002.3253949162627,1064.5119318798327,77.9,1142.8800577455838,970.2819202066507,77.9,2393.114266178796,2249.880812701035
1280,78.0,1062.5927262521154,1064.639985763133,78.0,1303.388810908436,968.8172442746919,78.0,2159.9791034580994,2247.9369344847746
1281,78.1,1112.6481024839752,1064.5759549706975,78.1,1223.1802686986862,967.2699616394843,78.1,1978.428103721968,2247.124215003369
1282,78.2,941.9215199003826,1064.213259246728,78.2,1253.434410283893,965.8534626053395,78.2,2443.635486011388,2250.1070632604424
1283,78.3,972.119219899436,1064.362574610523,78.3,1142.6051397186234,963.8517881033537,78.3,2129.882655521742,2247.982102804426
1284,78.4,1082.8587470923856,1064.8534773781419,78.4,1213.0325814537032,962.5028560565449,78.4,1998.915161620943,2247.575653261007
1285,78.5,1012.1254634730633,1064.2772464153509,78.5,1092.4689798943127,960.7053904210424,78.5,2372.9086229080804,2249.790325216621
1286,78.6,1072.2947106809181,1064.3199088026965,78.6,1253.4344102842501,959.5962852662038,78.6,2362.6163714235363,2249.564138346199
1287,78.7,1102.6021410529477,1064.5546130847413,78.7,1192.8389567170543,957.6742426827503,78.7,2080.1093313504816,2248.479074147806
1288,78.8,1072.4666733487632,1064.4905925607695,78.8,1092.556582402885,956.0553187574853,78.8,2110.8922037715815,2249.15711656894
1289,78.9,851.5839461398687,1064.0213438975088,78.9,1313.5465757546121,954.8144980197137,78.9,2090.0321543409555,2248.3435147180567
1290,79.0,952.0373599500767,1064.3199088027109,79.0,1203.079884504057,953.0899303483827,79.0,2452.9515843648887,2249.428448053175
1291,79.1,1213.0325814537032,1064.7040242585144,79.1,1273.540442430028,951.7044448744246,79.1,2281.4528935256285,2248.840645889813
1292,79.2,1132.8320802005658,1064.704024258517,79.2,1193.0302969543318,949.8752345950253,79.2,2190.074341973201,2247.8917679801525
1293,79.3,1062.5075177416286,1064.5546130847333,79.3,1213.0325814533576,948.2321288443663,79.3,2210.788648604688,2248.5242642570124
1294,79.4,931.882402453008,1064.1919319003227,79.4,1102.6021410529477,946.4894060363682,79.4,2099.616242390267,2247.846603290514
1295,79.5,1273.4382833651584,1064.9175415600762,79.5,1203.0798845043996,945.0643372012552,79.5,2362.4263626677666,2249.3832215930183
1296,79.6,1002.245028864714,1064.4265797364765,79.6,1384.0414008906794,943.7852392515707,79.6,2271.722085963702,2249.1571165689525
1297,79.7,1052.3783751278488,1064.447916489142,79.7,1303.597930287668,942.0088705368771,79.7,2211.1441665997886,2248.885850534129
1298,79.8,1132.6504019402828,1064.5332720544695,79.8,1173.2146080257237,940.3601719239268,79.8,2332.3146211994026,2249.428448053164
1299,79.9,1022.1669940273962,1064.298577181495,79.9,1333.7612066026954,938.8007749855283,79.9,2079.7749422285924,2248.1176186551293
1300,80.0,1092.556582402885,1064.5332720544677,80.0,1112.7373338413129,936.8228188814653,80.0,2321.841391094715,2249.021475371816
1301,80.1,871.6561466784909,1064.063985770837,80.1,1233.1321556751345,935.2537568873361,80.1,2109.5350986453973,2247.7111201103207
1302,80.2,972.0412867021297,1064.2772464153363,80.2,1263.4872247403553,933.8106003015702,80.2,2412.933322609323,2249.6093720818135
1303,80.3,801.410482449156,1063.914754165203,80.3,1223.4746680573526,932.2309762704076,80.3,2402.4446633563225,2249.2023339372536
1304,80.4,952.0373599503479,1064.3199088027159,80.4,1152.9284382331778,930.2916182656126,80.4,2302.2016688450094,2249.473676332
1305,80.5,1082.5982357658997,1064.597297712366,80.5,1112.6481024839752,928.4787677353609,80.5,1857.3178322592069,2246.4022908734814
1306,80.6,1253.434410283893,1064.960255297385,80.6,1222.9840811577467,926.8659187294276,80.6,2028.5197830885106,2246.9888188867653
1307,80.7,962.0780886715853,1064.3412412790387,80.7,1203.0798845043996,925.303581032609,80.7,2160.152717773659,2248.117618655125
1308,80.8,1102.6905649786104,1064.6399857631272,80.8,1223.3765191930422,923.8100112826638,80.8,2271.722085963702,2249.157116568915
1309,80.9,1183.2658136453922,1064.9816134509952,80.9,1173.0264081327157,921.9594901826962,80.9,2564.927880262545,2250.6502503042484
1310,81.0,992.2026899717938,1064.4052438391834,81.0,1243.781094527434,920.6953282537171,81.0,2129.711484368843,2247.8014404157116
1311,81.1,1012.1254634733516,1064.2772464153336,81.1,1283.800048142575,918.9270524513121,81.1,2230.976403907351,2248.614649925089
1312,81.2,1112.5588854365674,1064.4905925607675,81.2,1213.1298750777696,916.8782157064006,81.2,2625.1735028466023,2250.5597009187613
1313,81.3,971.8854577881643,1064.1066310621252,81.3,1203.176385658206,915.229538490066,81.3,2291.7336764234183,2249.0666872863376
1314,81.4,1002.0843354174405,1064.2559165042005,81.4,1323.6001925233625,913.5939852628115,81.4,2058.7703617405464,2247.124215003341
1315,81.5,1253.534968611556,1065.0456930522735,81.5,1353.980703267684,912.0812134720726,81.5,2362.6163714235363,2249.5641383462225
1316,81.6,1213.0325814537032,1064.7040242585108,81.6,1162.7906976744848,909.8690669649219,81.6,2321.841391094715,2249.021475371812
1317,81.7,1273.8470179940523,1065.259347427095,81.7,1383.9303622284142,908.5463341623263,81.7,2432.943258132713,2249.5189064296533
1318,81.8,982.0032867049339,1064.213259246745,81.8,1374.2050675066484,907.0172049099464,81.8,2079.6077879805885,2247.936934484782
1319,81.9,1293.7518804533884,1065.1311445169595,81.9,1193.1259900941143,904.8831776497335,81.9,2251.346787810694,2248.88585053413
1320,82.0,941.8460181957172,1064.127954989649,82.0,1022.2489476849651,902.7640914095548,82.0,2240.710596652125,2248.29833187382
1321,82.1,911.8053746418427,1064.1492797718324,82.1,1303.4933622107992,901.4545038368617,82.1,2210.6109324760105,2248.343514718059
1322,82.2,931.9571099306424,1064.2772464153288,82.2,1243.1825473208587,899.5971319075599,82.2,2392.3444976071087,2249.1571165689447
1323,82.3,1253.534968611556,1065.0456930522735,82.3,1494.6933370785114,898.3655441180186,82.3,2442.652942240947,2249.2023339372595
1324,82.4,1072.6386911803647,1064.6613310723062,82.4,1434.2165967946578,896.42562974798,82.4,2180.6853582555764,2248.5694561827227
1325,82.5,1052.2940009217702,1064.362574610521,82.5,1293.5443114129773,894.4814220586547,82.5,2120.475147226818,2248.6598454841373
1326,82.6,1082.7718960539598,1064.7680704582438,82.6,1182.7913876749801,892.3718810970186,82.6,2423.815749773849,2250.37862400423
1327,82.7,1112.7373338413129,1064.661331072307,82.7,1162.6974581028646,890.5622577720036,82.7,2241.251080423855,2248.840645889836
1328,82.8,961.8467457518983,1064.085307989206,82.8,1283.3881447020865,889.0684868477508,82.8,1928.0205655528093,2246.8985638731506
1329,82.9,992.0436098363192,1064.2345874480095,82.9,1202.9833988291648,887.1415661180507,82.9,2059.4321994737065,2247.8466032905235
1330,83.0,921.7697980119734,1064.0853079892017,83.0,1313.6519524274497,885.6184931711887,83.0,2362.996480642999,2249.926059172882
1331,83.1,972.119219899436,1064.3625746105267,83.1,1233.1321556754858,883.6107670199742,83.1,2311.3719499941026,2248.614649925071
1332,83.2,952.0373599503479,1064.3199088026997,83.2,1273.4382833651584,881.952485932101,83.2,2018.9236424999647,2247.4853510993066
1333,83.3,1102.7790030875299,1064.7253721356583,83.3,1202.983398828822,879.9532068091037,83.3,2261.9885392575507,2249.473676331989
1334,83.4,1022.1669940273962,1064.2985771814697,83.4,1172.8382686101031,878.0904940269185,83.4,2291.1809631000588,2248.524264257011
1335,83.5,1162.7906976744848,1064.597297712402,83.5,1323.706377858078,876.6094907708809,83.5,2160.6737282175172,2248.6598454841364
1336,83.6,1273.3361406886768,1064.8321243636922,83.6,1273.4382833651584,874.7010165480572,83.6,2130.053854191907,2248.162794236252
1337,83.7,1183.1708980067253,1064.8961859762896,83.7,1233.5278897647975,873.0153512069338,83.7,2100.1225908882006,2248.388699378441
1338,83.8,1032.2916875461176,1064.4052438391996,83.8,1152.8359765019327,870.83484185624,83.8,2210.788648604688,2248.524264257024
1339,83.9,1153.2984335199326,1065.088417070664,83.9,1243.182547321213,869.0863608666132,83.9,1948.338890451242,2247.1693506683077
1340,84.0,1223.4746680573526,1065.0670546330407,84.0,1193.413161642365,867.5063237522289,84.0,2080.1093313504816,2248.4790741477873
1341,84.1,991.9640888957881,1064.1492797718113,84.1,1353.6548681436802,865.5207552861691,84.1,2019.0858864887405,2247.6659626795113
1342,84.2,1002.164675699568,1064.3412412790315,84.2,1323.706377858078,863.7557901882358,84.2,2160.3263600009273,2248.298331873788
1343,84.3,1092.7318295739972,1064.704024258519,84.3,1022.1669940273962,861.3115036917976,84.3,2261.6247512214068,2249.1119010186494
1344,84.4,891.9444388768021,1064.3625746105188,84.4,1203.0798845043996,859.8297548552011,84.4,2190.6025161784282,2248.4338858550127
1345,84.5,1122.6044423062142,1064.5119318798447,84.5,1062.422322896264,857.7220758963301,84.5,2220.8823233847115,2248.569456182713
1346,84.6,1072.55267536713,1064.575954970691,84.6,1133.104706896639,856.2452654239736,84.6,2281.269471187146,2248.6598454841737
1347,84.7,891.872933159686,1064.2772464153336,84.7,1323.706377858078,854.4190088589556,84.7,2250.6229402782415,2248.162794236237
1348,84.8,1012.1254634733516,1064.2772464153481,84.8,1213.0325814537032,852.2796087485975,84.8,2240.8907289427893,2248.479074147785
1349,84.9,1193.2216985859106,1064.917541560082,84.9,1102.6905649782962,850.3408006793512,84.9,2251.889979089078,2249.428448053136
1350,85.0,1062.422322896264,1064.4692540972046,85.0,941.9215199006509,848.1079474950451,85.0,2180.3347868899823,2248.207971633006
1351,85.1,1022.1669940273962,1064.2985771814974,85.1,1182.7913876749801,846.4821154397016,85.1,1857.6162265288738,2246.7631949467086
